2020-11-04 06:24:21,"b'Can we (europeans, asians etc.) please start to boycott U.S? I think, we could do that after this election ends....\xe2\x80\xa6 https://t.co/re7dxeEdk0'"
2020-11-04 06:24:20,b'RT @jasvinder108: Who is going to win?\n\nRT for Trump              LIKE for Biden  \n\n#ElectionNight\n #USAElections2020 \nFlorida Texas https:\xe2\x80\xa6'
2020-11-04 06:24:20,"b'So...political polling is over now, right? As a concept?\n\n#ElectionNight \n#Elections2020'"
2020-11-04 06:24:20,b'THE LITERAL WORST #ElectionNight #Election2020 #USElection2020 https://t.co/yCCL54HYPg'
2020-11-04 06:24:20,"b'RT @JennyJohnsonHi5: Y\xe2\x80\x99all, it\xe2\x80\x99s not looking good for Kanye. #ElectionNight'"
2020-11-04 06:24:20,"b'RT @ErikaAndiola: I might be an immigrant and English is my second language, but even I know how to spell ""polls"". Dios mio.\n\nAnyway, don\'t\xe2\x80\xa6'"
2020-11-04 06:24:20,b'RT @SBAList: Congratulations President Trump on winning the great state of Iowa!\n\n#ElectionNight #ProLifeVoicesForTrump https://t.co/FqyxMD\xe2\x80\xa6'
2020-11-04 06:24:20,b'RT @ABC7: #Election2020: ABC News projects President Donald Trump to win Montana. \n\nLatest #ElectionNight coverage: https://t.co/Tr0Aq6RcYW\xe2\x80\xa6'
2020-11-04 06:24:20,"b""If it weren't for the Electoral College, we could all go to bed now.\n#ElectionNight"""
2020-11-04 06:24:20,b'RT @MikeSchutte: Me when Florida have their next natural disaster and ask for our help:  #ElectionNight #ElectionDay #Elecciones2020 #Elect\xe2\x80\xa6'
2020-11-04 06:24:20,b'NEBRASKA WTF IS GOING ON ??!?!?!?!?!? #ElectionNight https://t.co/BqkpT05nSP'
2020-11-04 06:24:20,b'Remarks from the president? I might be that inebriated. #ElectionNight'
2020-11-04 06:24:20,"b'RT @EmekaGift: #ElectionNight\nAccording to the exit poll, Trump did better in 2020 with every race and gender except white men.\n\nChange fro\xe2\x80\xa6'"
2020-11-04 06:24:20,b'Can someone explain?! #ElectionNight #ElectionDay https://t.co/UjgESQgm5A'
2020-11-04 06:24:19,b'RT @Nightline: Three states across the country are the latest to legalize marijuana for both recreational and medical use. https://t.co/mtT\xe2\x80\xa6'
2020-11-04 06:24:19,b'GA. PA. WI.\n\nWe believe in you.\n\n#ElectionNight'
2020-11-04 06:24:19,b'RT @earth_toandrea: every 4 years. \xe2\x9c\xa8 #ElectionNight https://t.co/FkoAqTXnc5'
2020-11-04 06:24:19,b'RT @TheRightMelissa: The momentum is with Trump bigly #ElectionNight #Election2020'
2020-11-04 06:24:19,"b'I admit I have a preferred candidate to win the elections, but as a Lebanese citizen who\xe2\x80\x99s never been to the states\xe2\x80\xa6 https://t.co/SxCzDvhtbx'"
2020-11-04 06:24:19,"b'RT @SamParkerSenate: Georgia update as of 6 minutes ago:\n\n@realDonaldTrump up by 240,000 votes w/155 of 159 precincts reporting.\n\n#Election\xe2\x80\xa6'"
2020-11-04 06:24:19,"b'RT @Complex: ""It\xe2\x80\x99s not my place or Donald Trump\xe2\x80\x99s place to declare who\xe2\x80\x99s won this election\xe2\x80\x94that\xe2\x80\x99s the decision of the American people.""\n\nJo\xe2\x80\xa6'"
2020-11-04 06:24:19,"b'Fool me once, shame on you. Fool me twice, shame on me. #ElectionNight'"
2020-11-04 06:24:19,"b'A mood, just for Texas. #ScreamingFirehawks #TheExpanse #ElectionNight \xf0\x9f\x98\xa1 https://t.co/ejxaYV0Pje'"
2020-11-04 06:24:19,"b'RT @TalbertSwan: White people in trailer parks, who have health insurance because of Obamacare, voted for Trump because he makes them feel\xe2\x80\xa6'"
2020-11-04 06:24:19,b'RT @TheRightMelissa: The momentum is with Trump bigly #ElectionNight #Election2020'
2020-11-04 06:24:18,"b""TWITTER CENSORS PRESIDENT TRUMP ON ELECTION NIGHT - WON'T ALLOW HIS TWEET TO BE SHARED -- Steve Bannon Calls for US\xe2\x80\xa6 https://t.co/u8rJoaaWij"""
2020-11-04 06:24:18,b'RT @ABC7: #Election2020: ABC News projects former Vice President Joe Biden to win Rhode Island. \n\nLatest #ElectionNight updates here: https\xe2\x80\xa6'
2020-11-04 06:24:18,"b""RT @ARISEtv: Biden confident he'll win US presidential election. #USElection2020 #ElectionNight https://t.co/1mQlq8Ed5d"""
2020-11-04 06:24:18,b'RT @JLPtalk: Jill Biden had to tell #SleepyJoe what to say on #ElectionNight What da!?'
2020-11-04 06:24:18,b'RT @earth_toandrea: every 4 years. \xe2\x9c\xa8 #ElectionNight https://t.co/FkoAqTXnc5'
2020-11-04 06:24:18,"b""RT @cenkuygur: It looks like @JoeBiden is going to win but this was closer than it should have been. I'm so tired of Democrats never fighti\xe2\x80\xa6"""
2020-11-04 06:24:18,b'RT @TheRightMelissa: The momentum is with Trump bigly #ElectionNight #Election2020'
2020-11-04 06:24:18,"b""@GavinNewsom @JoeBiden @KamalaHarris Let's accept it. #Trump defeated us and the #DNC screwed us over, AGAIN.\xe2\x80\xa6 https://t.co/LekC9yhpfG"""
2020-11-04 06:24:18,b'RT @honkhonkmeow: me when florida and texas puts up a gofundme for their hurricanes #ElectionNight https://t.co/Nfe8Gg3gTk'
2020-11-04 06:24:18,"b""RT @thehill: #BREAKING: Delaware's Sarah McBride to become nation's first trans state senator #ElectionNight https://t.co/383HAdee57 https:\xe2\x80\xa6"""
2020-11-04 06:24:18,b'This is election is really going down to the wire.... #ElectionNight'
2020-11-04 06:24:18,b'RT @ShaunKraisman: Fox News just handed Newsmax so many new viewers after their #ElectionNight coverage. Your \xe2\x80\x98Thank You\xe2\x80\x99 card is in the ma\xe2\x80\xa6'
2020-11-04 06:24:18,b'RT @charts_lady: The fact that Donald Trump got Lil Pump as his celebrity partner while Joe Biden got Lady Gaga and you still can\xe2\x80\x99t decide\xe2\x80\xa6'
2020-11-04 06:24:18,b'RT @itskimiaa: Next time a hurricane hits Florida #ElectionNight  https://t.co/tOG1MLgoMR'
2020-11-04 06:24:18,b'RT @KrifiBaligh: The blue states when florida asks for help after a hurricane #ElectionNight https://t.co/Dru5UHMCZg'
2020-11-04 06:24:17,b'Well I guess riots and protests will get louder depending the outcome from these next states and he gets re-elected\xe2\x80\xa6 https://t.co/8nDGd3jKC7'
2020-11-04 06:24:17,b'RT @vinshakar: Who is going to win?\n\nRT for Trump              LIKE for Biden  \n\n#ElectionNight\n #USAElections2020 \nFlorida Texas https://t\xe2\x80\xa6'
2020-11-04 06:24:17,b'RT @itskimiaa: Next time a hurricane hits Florida #ElectionNight  https://t.co/tOG1MLgoMR'
2020-11-04 06:24:17,"b'PA, MI, WI, NC, AND GA. TRUMP IS WAY UP. ALMOST ALL VOTES ARE COUNTED. IF THESE STATES MAGICALLY GO BIDEN, YOU KNOW\xe2\x80\xa6 https://t.co/o778f0b1L6'"
2020-11-04 06:24:17,b'RT @FullContactMTWF: Tito Ortiz is the type of guy to tell you to go out and vote after the polls have already closed. #ElectionNight https\xe2\x80\xa6'
2020-11-04 06:24:17,b'When will the fucking @DNC realize that the general does not represent the primaries #ElectionNight #WeakDems #WallStDems'
2020-11-04 06:24:17,b'RT @AmyMek: This is HUGE!!!!! YES!!!\n\nJohn James has won the Senate Seat in Michigan and flipped a Seat Red!\n\n#ElectionNight #Elections2020'
2020-11-04 06:24:17,"b'RT @jenmarzado: Me, a non American, checking the results every second\n\n#ElectionNight  #Elections2020 #ElectionDay #Elecciones2020 \n#Biden2\xe2\x80\xa6'"
2020-11-04 06:24:17,"b'RT @TalbertSwan: White people in trailer parks, who have health insurance because of Obamacare, voted for Trump because he makes them feel\xe2\x80\xa6'"
2020-11-04 06:24:16,"b'RT @ABC: BREAKING: Joe Biden will win the state of Rhode Island, @ABC News projects. https://t.co/3xFg8ptHqB #ElectionNight https://t.co/4f\xe2\x80\xa6'"
2020-11-04 06:24:16,"b'President Trump @realDonaldTrump leads in Pennsylvania 57% to 42%\xe2\x80\x94that\xe2\x80\x99s a margin of 750,000 votes.\n\nGiven the numb\xe2\x80\xa6 https://t.co/1Ak7VrKZxL'"
2020-11-04 06:24:16,b'RT @TheRightMelissa: The momentum is with Trump bigly #ElectionNight #Election2020'
2020-11-04 06:24:16,b'RT @RiddleMeister: \xe2\x80\x9cBrought to you by calm app\xe2\x80\x9d #ElectionNight #Vote2020 https://t.co/Q4afZpx6U5'
2020-11-04 06:24:16,"b""RT @cenkuygur: It looks like @JoeBiden is going to win but this was closer than it should have been. I'm so tired of Democrats never fighti\xe2\x80\xa6"""
2020-11-04 06:24:16,b'It\xe2\x80\x99s going to be a close call #Election2020\xc2\xa0 #ElectionNight\xc2\xa0 #ElectionDay\xc2\xa0 #AmericaDecides2020 #USElection2020\xe2\x80\xa6 https://t.co/vjFjthvwTx'
2020-11-04 06:24:16,b'YESS NEVADA AND ARIZONA ARE BLUE!!!!!!!! #ElectionNight'
2020-11-04 06:24:16,"b'RT @jenmarzado: Me, a non American, checking the results every second\n\n#ElectionNight  #Elections2020 #ElectionDay #Elecciones2020 \n#Biden2\xe2\x80\xa6'"
2020-11-04 06:24:16,b'RT @w_terrence: Trump won Texas! The polls said Texas was going to turn Blue\n\nWhat happened ?\n\n I thought the polls were accurate ? \n\n#Elec\xe2\x80\xa6'
2020-11-04 06:24:16,"b'RT @SandhyaABC7: Get ready for a major shift in our pattern!  I can\xe2\x80\x99t predict what will happen with Election but, I can predict the weather\xe2\x80\xa6'"
2020-11-04 06:24:16,"b'RT @jenmarzado: Me, a non American, checking the results every second\n\n#ElectionNight  #Elections2020 #ElectionDay #Elecciones2020 \n#Biden2\xe2\x80\xa6'"
2020-11-04 06:24:15,b'RT @paa_they: When you See it #ElectionNight\n(Open the pic) \xf0\x9f\x98\x85 #USAElections2020 https://t.co/gmqKAbo0MX'
2020-11-04 06:24:15,b'RT @tdenooijer: FOUR MORE YEARS! #ElectionNight https://t.co/3Zk6dFdqgG'
2020-11-04 06:24:15,b'RT @thehill: #BREAKING: Trump defeats Biden in Texas #ElectionNight https://t.co/mUwZUco05d https://t.co/xA2HUXzEl9'
2020-11-04 06:24:15,"b'Election 2020 updates from the GENEWS team. It\xe2\x80\x99s a close election, but we are here, around the clock, to provide up\xe2\x80\xa6 https://t.co/OQfiMNdudM'"
2020-11-04 06:24:15,"b""RT @cjjohnsonjr: \xf0\x9f\x91\x8f\xf0\x9f\x8f\xbe\xf0\x9f\x8e\x89\xe2\x9c\x85 @RepMaxineWaters  wins reelection to U.S. House in California's 43rd Congressional District. #ElectionNight"""
2020-11-04 06:24:15,"b""RT @AmyMek: Joe Biden's is trying to Steal The Election! \n\nThe Democrats have been planing this ALL ALONG!\n\n#ElectionNight https://t.co/Me3\xe2\x80\xa6"""
2020-11-04 06:24:15,"b""It's been a rollercoaster following #ElectionNight. I'm just so incredibly thankful that 18YO me was a total fearle\xe2\x80\xa6 https://t.co/ZF4YGqjilu"""
2020-11-04 06:24:15,"b'Dems are slightly more confident in a victory since voting trends in white suburbs across Pennsylvania, Michigan, a\xe2\x80\xa6 https://t.co/i0RA4WpiDD'"
2020-11-04 06:24:15,"b'Biden now leads in AZ, ME, NV if he maintains the lead and a flip in one of the swing states, you never know he cou\xe2\x80\xa6 https://t.co/0yBryfXXbC'"
2020-11-04 06:24:15,b'The most 2020 thing to happen. #ElectionNight'
2020-11-04 06:24:15,b'Goodnight y\xe2\x80\x99all! Going to bed on this #ElectionNight with that one cards against humanity card on my mind. \xe2\x80\x9cThis is\xe2\x80\xa6 https://t.co/t6UZshkpTm'
2020-11-04 06:24:15,b'RT @TheRightMelissa: The momentum is with Trump bigly #ElectionNight #Election2020'
2020-11-04 06:24:15,"b'Trump gonna win, not a good news for this planet.\nPeople of the US are more silly than I expected.\nGood news for China, haha #ElectionNight'"
2020-11-04 06:24:15,b'if the poles are closed then I guess santa is working from home this year #Elections2020  #ElectionNight'
2020-11-04 06:24:15,"b'If a white man can\xe2\x80\x99t beat a white man, what hope do we have? #discussions #ElectionNight'"
2020-11-04 06:24:15,b'RT @YNB: *sigh*\n\nWe need to elect @JoeBiden and we need flip the Senate. Those are needs. \n\n#DamnRacistCountry  #ElectionNight'
2020-11-04 06:24:15,"b""I shouldn't be disappointed by texas yet here I am. #ElectionNight"""
2020-11-04 06:24:14,"b""RT @Phil_Lewis_: AP: Democrat Maxine Waters wins reelection to U.S. House in California's 43rd Congressional District. #ElectionNight"""
2020-11-04 06:24:14,b'RT @1Damaris_Roman: How people in texas looking like rn #Election2020 #ElectionNight https://t.co/CHSvhtfCo9'
2020-11-04 06:24:14,"b'RT @TalbertSwan: White people in trailer parks, who have health insurance because of Obamacare, voted for Trump because he makes them feel\xe2\x80\xa6'"
2020-11-04 06:24:14,"b'RT @BritneyHiatus: No matter what happens tonight, these were the actual results.  #ElectionNight https://t.co/FuQcBrR3IF'"
2020-11-04 06:24:14,"b'For exclusive updates on our product, follow us here and (email us at ocuclips@gmail.com )!\n#eyewear #xboxseriesx\xc2\xa0\xc2\xa0\xe2\x80\xa6 https://t.co/r880gA1DgS'"
2020-11-04 06:24:14,b'RT @SaharaReporters: UPDATE:\n\nElectoral Votes \n\nBiden 223\n\nTrump 212\n\nSource: New York Times/Associated Press\n\n#ElectionNight #Vote2020 #US\xe2\x80\xa6'
2020-11-04 06:24:14,b'idk about y\xe2\x80\x99all but i\xe2\x80\x99ve been planning to go to australia for years \xf0\x9f\x98\xad #ElectionNight #ElectionDay #Election2020\xe2\x80\xa6 https://t.co/B9SOblRfP4'
2020-11-04 06:24:14,b'The #senate races are almost more exciting than the presidency. #ElectionNight'
2020-11-04 06:24:14,b'RT @w_terrence: Trump won Texas! The polls said Texas was going to turn Blue\n\nWhat happened ?\n\n I thought the polls were accurate ? \n\n#Elec\xe2\x80\xa6'
2020-11-04 06:24:14,b'RT @TalbertSwan: Racism and voter suppression kept Texas on the side of white supremacy.\n\n#ElectionNight \n#Election2020 \n#ElectionDay'
2020-11-04 06:24:14,b'God with you and with America @JoeBiden #ElectionNight https://t.co/V7K9TzTuEX'
2020-11-04 06:24:14,b'Come on Georgia!!! You can do it!!!\n\n#ElectionNight'
2020-11-04 06:24:14,"b""We going into OT baby. See y'all tomorrow. #ElectionNight"""
2020-11-04 06:24:13,b'RT @sherrelizaa: I truly believed Texas could flip but I guess the old hicks came out of their trashy trailers\xe2\x80\xa6 #ElectionNight'
2020-11-04 06:24:13,b'RT @AmyMek: This is HUGE!!!!! YES!!!\n\nJohn James has won the Senate Seat in Michigan and flipped a Seat Red!\n\n#ElectionNight #Elections2020'
2020-11-04 06:24:13,"b""Hey America! What's up with you guys?! You really want 4 more years of the Trumps?! \n\nThen again Britain voted the\xe2\x80\xa6 https://t.co/5W62jIXj3B"""
2020-11-04 06:24:13,"b'RT @garricn: Dear America &amp; all those waiting for America\xe2\x80\x99s election results, you know that painful anxiety you feel right now? Armenians a\xe2\x80\xa6'"
2020-11-04 06:24:13,b'RT @FredTJoseph: White supremacy is so prevalent in America. Trump should be losing by so much more. #Election2020  #ElectionNight'
2020-11-04 06:24:13,b'RT @ABC7: #Election2020: ABC News projects President Donald Trump to win Montana. \n\nLatest #ElectionNight coverage: https://t.co/Tr0Aq6RcYW\xe2\x80\xa6'
2020-11-04 06:24:13,b'RT @DBattagliaNC: Here is my final wrap up of the North Carolina Council of State races: https://t.co/CHekPTueIP #ncpol #Election2020 #Elec\xe2\x80\xa6'
2020-11-04 06:24:13,"b'RT @mrmannyg: As per Fox, Biden has surpassed the electoral votes that Hillary had in 2016 (232)\n\n#ElectionNight https://t.co/iPsLdFIzDt'"
2020-11-04 06:24:13,b'RT @itskimiaa: Next time a hurricane hits Florida #ElectionNight  https://t.co/tOG1MLgoMR'
2020-11-04 06:24:13,b'RT @BGOnTheScene: \xe2\x80\x9cIt\xe2\x80\x99s a revolution!\xe2\x80\x9d chants as the group of hundreds continues its Election Night march #DCProtests #ElectionNight\xc2\xa0 #DC h\xe2\x80\xa6'
2020-11-04 06:24:13,b'RT @natmaria08: other states to Texas and Florida #Elections2020 #ElectionNight https://t.co/WPokyvLli5'
2020-11-04 06:24:13,"b'Shout out to ALL the poll workers that put their lives on the line to help make our voices heard. Seriously, these\xe2\x80\xa6 https://t.co/bBWNOmo0j3'"
2020-11-04 06:24:12,"b'RT @Emily_Wade: Colorado is the first state EVER (EVER!!) to have over 80% voter turnout.\n\nVery fun fact: since 2013, all registered voters\xe2\x80\xa6'"
2020-11-04 06:24:12,"b'RT @ChuckModi1: \xe2\x80\x9cPoland has been protesting. Everyone took to the street for 3 days straight, and that potential ban on abortion has been p\xe2\x80\xa6'"
2020-11-04 06:24:12,"b'RT @TalbertSwan: White people in trailer parks, who have health insurance because of Obamacare, voted for Trump because he makes them feel\xe2\x80\xa6'"
2020-11-04 06:24:12,b'Its a nail biter at the moment #USElection #ElectionNight #PresidentialElection2020'
2020-11-04 06:24:12,b'RT @Gidi_Traffic: \xe2\x80\x9c@gidifeedtv: Who is it going to be?\xf0\x9f\x99\x84\n\n1. Like for #Biden\n2. Retweet for #Trump\n\n#ElectionNight\xc2\xa0\xc2\xa0\xc2\xa0 #ElectionDay\xc2\xa0\xc2\xa0\xc2\xa0 #Elect\xe2\x80\xa6'
2020-11-04 06:24:12,"b""'Nebraska to the rescue!' is not a sentence I ever thought would be uttered out loud #ElectionNight #Election2020"""
2020-11-04 06:24:12,b'RT @AmyMek: Twitter is fighting to rig the election #ElectionNight'
2020-11-04 06:24:12,"b""RT @goal: The vote we've all really been waiting for \xf0\x9f\x98\x8f #ElectionNight"""
2020-11-04 06:24:12,"b'RT @chrstianbenitez: me, a non american citizen checking the election results every minute like #Elections2020 #ElectionNight https://t.co/\xe2\x80\xa6'"
2020-11-04 06:24:12,"b'Election Day checklist, cont.:\n\xe2\x98\x91 housework\n\xe2\x98\x91 dinner with parents \n\xe2\x98\x91 zoom chats with @breaksboards, @KimberlyAmato,\xe2\x80\xa6 https://t.co/djqwdISYdL'"
2020-11-04 06:24:12,"b'RT @TalbertSwan: White people in trailer parks, who have health insurance because of Obamacare, voted for Trump because he makes them feel\xe2\x80\xa6'"
2020-11-04 06:24:12,b'John King is insanely good at this election stuff. #ElectionNight #Election2020 #Elections'
2020-11-04 06:24:12,b'RT @AmyMek: This is HUGE!!!!! YES!!!\n\nJohn James has won the Senate Seat in Michigan and flipped a Seat Red!\n\n#ElectionNight #Elections2020'
2020-11-04 06:24:12,"b'RT @TalbertSwan: White people in trailer parks, who have health insurance because of Obamacare, voted for Trump because he makes them feel\xe2\x80\xa6'"
2020-11-04 06:24:11,b'RT @1Damaris_Roman: How people in texas looking like rn #Election2020 #ElectionNight https://t.co/CHSvhtfCo9'
2020-11-04 06:24:11,b'I see all these live #ElectionNight odds. Any odds for Novikov tonight in #tabletennis?\n\n#GamblingTwitter'
2020-11-04 06:24:11,"b'RT @FinancialTimes: Breaking news: Donald Trump has won Texas, the second-biggest prize on election night after California because of its 3\xe2\x80\xa6'"
2020-11-04 06:24:11,"b'RT @TimABC11: \xf0\x9f\x9a\xa8 BREAKING NEWS: Yvonne Lewis Holley, Democratic candidate for Lt Governor tells me she just called and conceded the race. Re\xe2\x80\xa6'"
2020-11-04 06:24:11,b'RT @AlanaKStewart: I just changed the channel from @FoxNews to @newsmax. #FoxNews #ElectionNight'
2020-11-04 06:24:11,"b'RT @RealSteveCox: If Trump wins in Pennsylvania, he wins. And I haven\xe2\x80\x99t done the detailed math on this, but Biden is behind by 15% with onl\xe2\x80\xa6'"
2020-11-04 06:24:11,b'I\xe2\x80\x99m so disappointed but not surprised. It\xe2\x80\x99s a weird feeling #ElectionNight'
2020-11-04 06:24:11,b'Is anyone okay? ANYONE???? #ElectionNight'
2020-11-04 06:24:11,b'Atlanta PLEASE come thru #ElectionNight'
2020-11-04 06:24:11,b'RT @vinshakar: Who is going to win?\n\nRT for Trump              LIKE for Biden  \n\n#ElectionNight\n #USAElections2020 \nFlorida Texas https://t\xe2\x80\xa6'
2020-11-04 06:24:11,b'I dont know if it matters... but we are having prayers for you to win in India\n\nWe are with you @realDonaldTrump\xe2\x80\xa6 https://t.co/tTy8OQ8sLh'
2020-11-04 06:24:11,b'I AM losing faith in the Americans AGAIN #ElectionNight #Elections2020'
2020-11-04 06:24:10,"b'RT @ABC: BREAKING: Joe Biden will win the state of Rhode Island, @ABC News projects. https://t.co/3xFg8ptHqB #ElectionNight https://t.co/4f\xe2\x80\xa6'"
2020-11-04 06:24:10,"b'RT @JohnFugelsang: When it comes to racism, America is like an old couch. \n\nTrump is a blacklight.\n\n#ElectionNight'"
2020-11-04 06:24:10,b'RT @DrRosena: Praying for America tonight. Fingers crossed\xf0\x9f\xa4\x9e\n\n#ElectionNight \n\nPost your predictions below \xe2\xa4\xb5\xef\xb8\x8f'
2020-11-04 06:24:10,"b""RT @Nellimann: I'll never forgive Florida and Texas for this crime #ElectionNight https://t.co/OLb2z987AB"""
2020-11-04 06:24:10,"b""RT @ryanmatsumoto1: There we go. Important win for Biden.\n\nNebraska's 2nd district gives Biden a path to win even if he loses Pennsylvania.\xe2\x80\xa6"""
2020-11-04 06:24:10,"b""If BIDEN really won #ElectionNight then this election would have wrapped up hours ago. Something is brewing with Trump's massive lead."""
2020-11-04 06:24:10,"b""RT @uk_rants: Trump wins #Texas (38 EV's).\nAs expected.\n#ElectionNight #Elections2020."""
2020-11-04 06:24:10,"b'RT @SaharaReporters: Biden is, so far, leading in the poll...\n\n#ElectionNight #Vote2020 #USElection2020 \nFOLLOW LIVE UPDATES: https://t.co/\xe2\x80\xa6'"
2020-11-04 06:24:10,b'WHAT TF IS DIS #Elections2020 #ElectionNight https://t.co/5olQjmhYVe'
2020-11-04 06:24:10,b'RT @AMErikaNGIRLLL: \xe2\x80\x9cTrump rose because they failed\xe2\x80\x9d\nThe ruling class is disgusting. A vote for Trump is  a vote against them .\xe2\x80\x9d @TuckerCar\xe2\x80\xa6'
2020-11-04 06:24:10,b'RT @SaharaReporters: UPDATE:\n\nElectoral Votes \n\nBiden 223\n\nTrump 212\n\nSource: New York Times/Associated Press\n\n#ElectionNight #Vote2020 #US\xe2\x80\xa6'
2020-11-04 06:24:09,b'RT @lindyli: 1. Trump is an idiot who can\xe2\x80\x99t spell\n2. He wouldn\xe2\x80\x99t say this if he were winning\n3. Listen to Biden. Keep the faith\n\nWe got thi\xe2\x80\xa6'
